date_heure,code_segment,nom_segment,type_route,condition_meteo,pluie_mm,temperature_c,volume_vehicules,vitesse_moyenne_kmh,vitesse_libre_kmh,indice_congestion,niveau_service,densite_vehicules_km,temps_parcours_min,temps_reference_min,delai_supplementaire_min,longueur_bouchon_km,flag_incident,lat_centre,lon_centre
2024-03-23 17:50:00,OSM_5818159523_5815859983_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,29.0,44,33.75,50.0,1.4815,C,120.904,0.65,0.44,0.21,0.0,False,4.06069533139234,9.72367315136712
2024-03-23 17:55:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,29.0,13,21.96,30.0,1.3661,B,39.817,0.89,0.65,0.24,0.0,False,4.096836177277344,9.656973715929103
2024-03-23 18:45:00,OSM_5339184403_5745440187_0,Pont Routier du Wouri vers Deido,Voie rapide,Nuageux,0.0,28.0,56,53.24,70.0,1.3148,B,24.546,2.57,1.96,0.61,0.0,False,4.070711271194256,9.6950237471281
2024-03-23 22:35:00,OSM_1836919930_732124701_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Ensoleille,0.0,26.0,3,30.0,30.0,1.0,A,9.566,0.63,0.63,0.0,0.0,False,4.044419662883315,9.68926578194277
2024-03-23 23:50:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Ensoleille,0.0,25.9,5,50.0,50.0,1.0,A,13.791,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2024-03-24 00:00:00,OSM_5818159523_5815859983_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,25.5,1,50.0,50.0,1.0,A,2.748,0.44,0.44,0.0,0.0,False,4.06069533139234,9.72367315136712
2024-03-24 01:30:00,OSM_12507372401_732136716_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,24.8,1,50.0,50.0,1.0,A,3.172,0.38,0.38,0.0,0.0,False,4.052926324595441,9.736677095783838
2024-03-24 09:00:00,OSM_5339184403_5745440187_0,Pont Routier du Wouri vers Deido,Voie rapide,Nuageux,0.0,29.4,23,70.0,70.0,1.0,A,10.081,1.96,1.96,0.0,0.0,False,4.070711271194256,9.6950237471281
2024-03-24 09:45:00,OSM_5815641857_732144409_0,Route Cimitière Ndokoti,Rue secondaire,Nuageux,0.0,29.4,7,26.92,30.0,1.1146,B,15.794,0.99,0.89,0.1,0.0,False,4.046215965881986,9.738026671684011
2024-03-24 13:20:00,OSM_12507372401_732136716_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,33.2,13,44.69,50.0,1.1189,B,41.242,0.42,0.38,0.04,0.0,False,4.052926324595441,9.736677095783838
2024-03-24 14:35:00,OSM_1836919930_732124701_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,32.2,6,27.42,30.0,1.0939,A,19.132,0.69,0.63,0.06,0.0,False,4.044419662883315,9.68926578194277
2024-03-24 14:45:00,OSM_5818159523_5815859983_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,32.2,18,50.0,50.0,1.0,A,49.461,0.44,0.44,0.0,0.0,False,4.06069533139234,9.72367315136712
2024-03-24 15:20:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Nuageux,0.0,31.6,31,49.27,70.0,1.4206,B,13.526,2.79,1.96,0.83,0.0,False,4.070835752715689,9.695075256155985
2024-03-24 18:30:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,28.8,20,49.47,50.0,1.0108,A,55.282,0.44,0.43,0.01,0.0,False,4.060643721470337,9.72363283523639
2024-03-24 20:50:00,OSM_5818159523_5815859983_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,27.2,14,50.0,50.0,1.0,A,38.469,0.44,0.44,0.0,0.0,False,4.06069533139234,9.72367315136712
2024-03-24 20:55:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Nuageux,0.0,27.2,10,50.0,50.0,1.0,A,27.581,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2024-03-24 21:20:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Nuageux,0.0,27.0,16,70.0,70.0,1.0,A,6.981,1.96,1.96,0.0,0.0,False,4.070835752715689,9.695075256155985
2024-03-25 00:40:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Nuageux,0.0,26.0,6,65.07,70.0,1.0758,A,2.618,2.11,1.96,0.15,0.0,False,4.070835752715689,9.695075256155985
2024-03-25 02:00:00,OSM_5818159523_5815859983_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,26.1,1,50.0,50.0,1.0,A,2.748,0.44,0.44,0.0,0.0,False,4.06069533139234,9.72367315136712
2024-03-25 03:10:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Pluie legere,0.3,25.6,0,30.0,30.0,1.0,A,0.0,0.63,0.63,0.0,0.0,False,4.044419662883311,9.689265781942767
2024-03-25 03:40:00,OSM_732144409_5815641857_0,Route Cimitière Ndokoti,Rue secondaire,Pluie legere,0.3,25.6,0,30.0,30.0,1.0,A,0.0,0.89,0.89,0.0,0.0,False,4.046215965881986,9.738026671684011
2024-03-25 04:05:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Pluie legere,0.4,25.6,1,50.0,50.0,1.0,A,2.758,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2024-03-25 15:20:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Ensoleille,0.1,30.7,26,31.55,50.0,1.5846,C,71.711,0.69,0.44,0.25,0.0,False,4.035541799867914,9.70452263787373
2024-03-25 15:55:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Ensoleille,0.1,30.7,44,32.93,50.0,1.5184,C,77.523,1.03,0.68,0.35,0.0,False,4.04734654424766,9.742499590544387
2024-03-25 16:35:00,OSM_732128797_4443408474_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,29.3,17,18.54,30.0,1.6185,C,52.069,1.06,0.65,0.41,0.0,False,4.0968361772773445,9.656973715929103
2024-03-25 18:20:00,OSM_12507372401_732136716_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,28.0,50,29.95,50.0,1.6696,C,158.623,0.63,0.38,0.25,0.0,False,4.052926324595441,9.736677095783838
2024-03-25 19:15:00,OSM_732142580_732152596_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,27.1,39,33.35,50.0,1.4993,C,113.961,0.62,0.41,0.21,0.0,False,4.071942109226916,9.715307397211689
2024-03-25 20:35:00,OSM_1836919930_732124701_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,27.0,10,29.47,30.0,1.0181,A,31.887,0.64,0.63,0.01,0.0,False,4.044419662883315,9.68926578194277
2024-03-25 20:40:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,27.0,35,35.25,50.0,1.4185,B,96.744,0.62,0.43,0.19,0.0,False,4.060643721470337,9.72363283523639
2024-03-25 21:00:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,26.1,6,27.18,30.0,1.1037,A,19.132,0.69,0.63,0.06,0.0,False,4.044419662883311,9.689265781942767
2024-03-25 21:40:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Nuageux,0.0,26.1,36,58.35,70.0,1.1997,B,15.708,2.36,1.96,0.4,0.0,False,4.070835752715689,9.695075256155985
2024-03-25 22:55:00,OSM_732128797_4443408474_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,25.6,5,30.0,30.0,1.0,A,15.314,0.65,0.65,0.0,0.0,False,4.0968361772773445,9.656973715929103
2024-03-25 23:10:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Nuageux,0.0,25.5,8,50.0,50.0,1.0,A,22.065,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2024-03-26 00:30:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Nuageux,0.0,25.1,4,50.0,50.0,1.0,A,11.032,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2024-03-26 01:40:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Nuageux,0.0,24.9,3,50.0,50.0,1.0,A,8.274,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2024-03-26 02:25:00,OSM_1836919930_732124701_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,24.7,0,30.0,30.0,1.0,A,0.0,0.63,0.63,0.0,0.0,False,4.044419662883315,9.68926578194277
2024-03-26 07:30:00,OSM_5818159523_5815859983_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,25.0,55,34.66,50.0,1.4425,C,151.13,0.63,0.44,0.19,0.0,False,4.06069533139234,9.72367315136712
2024-03-26 08:45:00,OSM_732144409_5815641857_0,Route Cimitière Ndokoti,Rue secondaire,Nuageux,0.0,27.0,23,14.65,30.0,2.0472,D,51.894,1.82,0.89,0.93,0.01,False,4.046215965881986,9.738026671684011
2024-03-26 14:25:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,33.3,40,33.28,50.0,1.5024,C,110.565,0.65,0.43,0.22,0.0,False,4.060643721470337,9.72363283523639
2024-03-26 15:05:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,32.7,21,21.88,30.0,1.3709,B,64.32,0.9,0.65,0.25,0.0,False,4.096836177277344,9.656973715929103
2024-03-26 18:45:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,28.8,48,31.38,50.0,1.5934,C,84.571,1.09,0.68,0.41,0.0,False,4.04734654424766,9.742499590544387
2024-03-26 19:30:00,OSM_5818023127_5339184395_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,28.0,16,21.84,30.0,1.3736,B,9.306,4.72,3.44,1.28,0.0,False,4.071434856210289,9.696362126407571
2024-03-27 00:45:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,26.5,1,30.0,30.0,1.0,A,3.189,0.63,0.63,0.0,0.0,False,4.044419662883311,9.689265781942767
2024-03-27 04:45:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Nuageux,0.0,26.0,2,50.0,50.0,1.0,A,5.516,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2024-03-27 07:10:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,26.1,19,17.51,30.0,1.7134,C,11.05,5.89,3.44,2.45,0.0,False,4.071434856210292,9.696362126407571
2024-03-27 07:55:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,26.1,19,18.79,30.0,1.5968,C,58.195,1.04,0.65,0.39,0.0,False,4.096836177277344,9.656973715929103
2024-03-27 11:20:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Nuageux,0.0,33.0,34,42.41,50.0,1.1791,B,93.776,0.51,0.44,0.07,0.0,False,4.035541799867914,9.70452263787373
2024-03-27 14:20:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,35.2,13,21.09,30.0,1.4225,B,34.257,1.08,0.76,0.32,0.0,False,4.047682565131344,9.697795325425869
2024-03-27 17:35:00,OSM_732149443_732137258_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,30.6,17,18.52,30.0,1.6198,C,44.797,1.23,0.76,0.47,0.0,False,4.047682565131345,9.697795325425869
2024-03-27 18:50:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,29.0,58,30.17,50.0,1.6571,C,169.481,0.68,0.41,0.27,0.0,False,4.071942109226916,9.715307397211689
2024-03-27 20:10:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,28.1,9,24.62,30.0,1.2183,B,5.234,4.19,3.44,0.75,0.0,False,4.071434856210292,9.696362126407571
2024-03-27 20:35:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,28.1,29,36.89,50.0,1.3552,B,80.16,0.59,0.43,0.16,0.0,False,4.060643721470337,9.72363283523639
2024-03-27 22:45:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,27.5,13,50.0,50.0,1.0,A,22.905,0.68,0.68,0.0,0.0,False,4.04734654424766,9.742499590544387
2024-03-27 23:30:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,26.9,2,30.0,30.0,1.0,A,5.27,0.76,0.76,0.0,0.0,False,4.047682565131344,9.697795325425869
2024-03-28 08:40:00,OSM_1836919930_732124701_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,28.5,19,16.44,30.0,1.8247,C,60.585,1.14,0.63,0.51,0.0,False,4.044419662883315,9.68926578194277
2024-03-28 10:05:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Nuageux,0.0,32.3,38,39.5,50.0,1.2658,B,104.808,0.55,0.44,0.11,0.0,False,4.035541799867914,9.70452263787373
2024-03-28 11:10:00,OSM_5815641857_732144409_0,Route Cimitière Ndokoti,Rue secondaire,Nuageux,0.0,34.0,16,18.78,30.0,1.5978,C,36.1,1.42,0.89,0.53,0.0,False,4.046215965881986,9.738026671684011
2024-03-28 12:30:00,OSM_1836919930_732124701_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,35.2,16,21.24,30.0,1.4121,B,51.019,0.89,0.63,0.26,0.0,False,4.044419662883315,9.68926578194277
2024-03-28 14:00:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,34.2,40,36.94,50.0,1.3535,B,70.476,0.92,0.68,0.24,0.0,False,4.04734654424766,9.742499590544387
2024-03-28 16:45:00,OSM_5815641857_732144409_0,Route Cimitière Ndokoti,Rue secondaire,Pluie legere,0.6,28.7,23,16.05,30.0,1.8692,C,51.894,1.66,0.89,0.77,0.0,False,4.046215965881986,9.738026671684011
2024-03-28 22:20:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Nuageux,0.0,26.2,15,50.0,50.0,1.0,A,41.372,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2024-03-28 22:30:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,26.2,14,50.0,50.0,1.0,A,24.667,0.68,0.68,0.0,0.0,False,4.04734654424766,9.742499590544387
2024-03-28 23:35:00,OSM_5339184403_5745440187_0,Pont Routier du Wouri vers Deido,Voie rapide,Nuageux,0.0,26.1,11,70.0,70.0,1.0,A,4.821,1.96,1.96,0.0,0.0,False,4.070711271194256,9.6950237471281
2024-03-29 01:10:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Ensoleille,0.1,26.0,3,50.0,50.0,1.0,A,8.766,0.41,0.41,0.0,0.0,False,4.071942109226916,9.715307397211689
2024-03-29 02:10:00,OSM_732149443_732137258_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Orage,14.7,25.2,1,30.0,30.0,1.0,A,2.635,0.76,0.76,0.0,0.0,False,4.047682565131345,9.697795325425869
2024-03-29 03:50:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Pluie forte,6.5,25.1,1,50.0,50.0,1.0,A,2.758,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2024-03-29 04:15:00,OSM_1836919930_732124701_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Pluie legere,1.0,25.3,0,30.0,30.0,1.0,A,0.0,0.63,0.63,0.0,0.0,False,4.044419662883315,9.68926578194277
2024-03-29 08:25:00,OSM_732144409_5815641857_0,Route Cimitière Ndokoti,Rue secondaire,Pluie legere,1.9,25.4,20,16.69,30.0,1.7972,C,45.125,1.59,0.89,0.7,0.0,False,4.046215965881986,9.738026671684011
2024-03-29 09:40:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Pluie legere,1.0,25.4,14,15.75,30.0,1.9044,C,42.88,1.24,0.65,0.59,0.0,False,4.096836177277344,9.656973715929103
2024-03-29 13:50:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Ensoleille,0.1,27.8,40,30.55,50.0,1.6366,C,110.565,0.71,0.43,0.28,0.0,False,4.060643721470337,9.72363283523639
2024-03-29 14:35:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,32.2,17,22.06,30.0,1.3598,B,52.069,0.89,0.65,0.24,0.0,False,4.096836177277344,9.656973715929103
2024-03-29 14:40:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Nuageux,0.0,32.2,37,33.94,50.0,1.4733,C,102.05,0.64,0.44,0.2,0.0,False,4.035541799867914,9.70452263787373
2024-03-29 15:05:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Nuageux,0.0,32.3,74,43.1,70.0,1.6242,C,32.289,3.19,1.96,1.23,0.0,False,4.070835752715689,9.695075256155985
2024-03-29 15:35:00,OSM_732144409_5815641857_0,Route Cimitière Ndokoti,Rue secondaire,Nuageux,0.0,32.3,17,19.33,30.0,1.5518,C,38.356,1.38,0.89,0.49,0.0,False,4.046215965881986,9.738026671684011
2024-03-29 19:35:00,OSM_5818023127_5339184395_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,27.5,21,20.61,30.0,1.4558,C,12.214,5.01,3.44,1.57,0.0,False,4.071434856210289,9.696362126407571
2024-03-29 19:40:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Nuageux,0.0,27.5,54,29.57,50.0,1.6909,C,148.938,0.74,0.44,0.3,0.0,False,4.035541799867914,9.70452263787373
2024-03-29 22:15:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Nuageux,0.0,26.3,16,50.0,50.0,1.0,A,44.13,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2024-03-29 23:10:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,26.7,4,30.0,30.0,1.0,A,12.251,0.65,0.65,0.0,0.0,False,4.096836177277344,9.656973715929103
2024-03-30 00:00:00,OSM_5818023127_5339184395_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,25.6,1,30.0,30.0,1.0,A,0.582,3.44,3.44,0.0,0.0,False,4.071434856210289,9.696362126407571
2024-03-30 00:40:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,25.6,1,30.0,30.0,1.0,A,0.582,3.44,3.44,0.0,0.0,False,4.071434856210292,9.696362126407571
2024-03-30 07:25:00,OSM_5339184403_5745440187_0,Pont Routier du Wouri vers Deido,Voie rapide,Nuageux,0.0,24.5,41,54.59,70.0,1.2824,B,17.971,2.51,1.96,0.55,0.0,False,4.070711271194256,9.6950237471281
2024-03-30 08:35:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Nuageux,0.0,25.4,56,54.41,70.0,1.2866,B,24.435,2.53,1.96,0.57,0.0,False,4.070835752715689,9.695075256155985
2024-03-30 11:35:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,31.5,10,25.58,30.0,1.173,B,26.351,0.89,0.76,0.13,0.0,False,4.047682565131344,9.697795325425869
2024-03-30 13:10:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Nuageux,0.0,34.5,42,70.0,70.0,1.0,A,18.326,1.96,1.96,0.0,0.0,False,4.070835752715689,9.695075256155985
2024-03-30 15:40:00,OSM_732144409_5815641857_0,Route Cimitière Ndokoti,Rue secondaire,Pluie legere,0.6,32.7,10,24.23,30.0,1.238,B,22.563,1.1,0.89,0.21,0.0,False,4.046215965881986,9.738026671684011
2024-03-30 18:15:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Nuageux,0.0,28.9,29,34.26,50.0,1.4594,C,79.985,0.63,0.44,0.19,0.0,False,4.035541799867914,9.70452263787373
2024-03-30 18:30:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,28.9,35,43.0,50.0,1.1627,B,96.744,0.5,0.43,0.07,0.0,False,4.060643721470337,9.72363283523639
2024-03-30 21:05:00,OSM_5815641857_732144409_0,Route Cimitière Ndokoti,Rue secondaire,Nuageux,0.0,27.0,5,30.0,30.0,1.0,A,11.281,0.89,0.89,0.0,0.0,False,4.046215965881986,9.738026671684011
2024-03-30 21:45:00,OSM_732128797_4443408474_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,27.0,5,30.0,30.0,1.0,A,15.314,0.65,0.65,0.0,0.0,False,4.0968361772773445,9.656973715929103
2024-03-30 21:50:00,OSM_12507372401_732136716_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,27.0,11,43.84,50.0,1.1404,B,34.897,0.43,0.38,0.05,0.0,False,4.052926324595441,9.736677095783838
2024-03-30 23:00:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Nuageux,0.0,26.2,5,50.0,50.0,1.0,A,13.791,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2024-03-30 23:10:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,26.2,5,50.0,50.0,1.0,A,8.809,0.68,0.68,0.0,0.0,False,4.04734654424766,9.742499590544387
2024-03-30 23:35:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,26.2,1,27.72,30.0,1.0823,A,2.635,0.82,0.76,0.06,0.0,False,4.047682565131344,9.697795325425869
2024-03-31 04:55:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,26.2,0,50.0,50.0,1.0,A,0.0,0.68,0.68,0.0,0.0,False,4.04734654424766,9.742499590544387
2024-03-31 06:10:00,OSM_5339184403_5745440187_0,Pont Routier du Wouri vers Deido,Voie rapide,Nuageux,0.0,25.6,14,70.0,70.0,1.0,A,6.136,1.96,1.96,0.0,0.0,False,4.070711271194256,9.6950237471281
2024-03-31 07:05:00,OSM_1836919930_732124701_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,26.0,7,26.36,30.0,1.1379,B,22.321,0.71,0.63,0.08,0.0,False,4.044419662883315,9.68926578194277
2024-03-31 07:50:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,26.0,19,41.53,50.0,1.204,B,33.476,0.82,0.68,0.14,0.0,False,4.04734654424766,9.742499590544387
2024-03-31 09:10:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Ensoleille,0.1,27.6,6,29.55,30.0,1.0152,A,18.377,0.66,0.65,0.01,0.0,False,4.096836177277344,9.656973715929103
2024-03-31 13:50:00,OSM_5815641857_732144409_0,Route Cimitière Ndokoti,Rue secondaire,Orage,10.8,28.5,6,30.0,30.0,1.0,A,13.538,0.89,0.89,0.0,0.0,False,4.046215965881986,9.738026671684011
2024-03-31 14:00:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Pluie forte,4.3,29.5,13,44.56,50.0,1.1221,B,22.905,0.76,0.68,0.08,0.0,False,4.04734654424766,9.742499590544387
2024-03-31 14:25:00,OSM_5818023127_5339184395_0,Ancienne Route du Pont du Wouri,Rue secondaire,Pluie forte,4.3,29.5,6,26.28,30.0,1.1417,B,3.49,3.93,3.44,0.49,0.0,False,4.071434856210289,9.696362126407571
2024-03-31 15:35:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Pluie legere,1.3,29.2,7,30.0,30.0,1.0,A,4.071,3.44,3.44,0.0,0.0,False,4.071434856210292,9.696362126407571
2024-03-31 18:50:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Pluie legere,0.2,27.3,9,28.61,30.0,1.0487,A,28.698,0.66,0.63,0.03,0.0,False,4.044419662883311,9.689265781942767
2024-03-31 19:10:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Ensoleille,0.1,26.4,22,38.21,50.0,1.3085,B,64.286,0.54,0.41,0.13,0.0,False,4.071942109226916,9.715307397211689
2024-03-31 19:10:00,OSM_5818023127_5339184395_0,Ancienne Route du Pont du Wouri,Rue secondaire,Ensoleille,0.1,26.4,8,30.0,30.0,1.0,A,4.653,3.44,3.44,0.0,0.0,False,4.071434856210289,9.696362126407571
2024-03-31 20:50:00,OSM_732142580_732152596_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,26.2,15,50.0,50.0,1.0,A,43.831,0.41,0.41,0.0,0.0,False,4.071942109226916,9.715307397211689
2024-03-31 21:35:00,OSM_5339184403_5745440187_0,Pont Routier du Wouri vers Deido,Voie rapide,Pluie legere,1.8,25.4,14,70.0,70.0,1.0,A,6.136,1.96,1.96,0.0,0.0,False,4.070711271194256,9.6950237471281
2024-03-31 22:05:00,OSM_732128797_4443408474_0,Rue 4.515 bonaberi,Rue secondaire,Ensoleille,0.1,25.2,2,30.0,30.0,1.0,A,6.126,0.65,0.65,0.0,0.0,False,4.0968361772773445,9.656973715929103
2024-03-31 22:10:00,OSM_732128797_4443408474_0,Rue 4.515 bonaberi,Rue secondaire,Ensoleille,0.1,25.2,2,30.0,30.0,1.0,A,6.126,0.65,0.65,0.0,0.0,False,4.0968361772773445,9.656973715929103
2024-03-31 22:40:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Ensoleille,0.1,25.2,2,28.8,30.0,1.0418,A,1.163,3.58,3.44,0.14,0.0,False,4.071434856210292,9.696362126407571
2024-03-31 22:50:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Ensoleille,0.1,25.2,5,50.0,50.0,1.0,A,13.791,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2024-04-01 01:40:00,OSM_5339184403_5745440187_0,Pont Routier du Wouri vers Deido,Voie rapide,Nuageux,0.0,24.5,3,70.0,70.0,1.0,A,1.315,1.96,1.96,0.0,0.0,False,4.070711271194256,9.6950237471281
2024-04-01 03:40:00,OSM_5818023127_5339184395_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,24.1,0,30.0,30.0,1.0,A,0.0,3.44,3.44,0.0,0.0,False,4.071434856210289,9.696362126407571
2024-04-01 04:50:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,23.9,2,50.0,50.0,1.0,A,5.528,0.43,0.43,0.0,0.0,False,4.060643721470337,9.72363283523639
2024-04-01 06:05:00,OSM_732149443_732137258_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,23.5,9,25.12,30.0,1.1943,B,23.716,0.91,0.76,0.15,0.0,False,4.047682565131345,9.697795325425869
